위치,업소명,리뷰
서울 광진구 영화사로 10,할머니칼국수,"맛과 양을 동시에 만족시켜줍니다. 
친절한 사장님 미소^^
잘 먹었습니다~"
서울 광진구 영화사로 10,할머니칼국수,"인심좋음  만두도 맛있고 먹고 있으면 더주냐고 하심
더 달랴고 할 정도로 위가 크지 않아서 도리도리 손사레치며 마음만 받음

단점은 카드 안받음
계좌이체 또는 현금만 받음

맛이나 가격대로 보면 자주 찾아갈 곳은 아니고 생각날 때 들리면 만족함 접기"
서울 광진구 동일로26길 62-1 1층,동의보감수제비 칼국수,가격 착하고 좋은데 수제비 두께가 얇아서 금방 뿔어버립니다. 나오자 마자 먹었는데 쫄깃한 맛 없고 풀 먹는 기분이었습니다
서울 광진구 동일로26길 62-1 1층,동의보감수제비 칼국수,사장님 너무 친절하셔요 ㅎㅎ 날씨가 더워서 열무국수를 시켜봤는데 넘 시원하고 새콤 매콤 맛있어요!! 열무김치도 직접 담그셔서 더 맛있습니당
서울 광진구 동일로26길 62-1 1층,동의보감수제비 칼국수,"가격 착하고, 양 푸짐하고, 맛도 괜찮아요.
김치가 익어있지만 계절탓같고, 안달아서 좋아요.
건대 교직원들 점심 단골식당ㅋ"
서울 광진구 동일로26길 62-1 1층,동의보감수제비 칼국수,맛있고 가성비 좋아요. 무엇보다 주인할머니께서 넘 정겹고 친절하세요
서울 광진구 동일로26길 62-1 1층,동의보감수제비 칼국수,양 푸짐하고 맛있어요!!
서울 광진구 동일로26길 62-1 1층,동의보감수제비 칼국수,"동기들이랑 갔는데, 따뜻하고 얼큰한 국물과 맛있고 푸짐한 수제비에, 모조리 국내산 김치에,
너무 맛있게 만족하고 먹었습니다..!
가격도 너무 착해서 감사해요!
앞으로 자주 오고싶어요ㅎㅎ


+뚝배기가 귀여워서 너무 좋았어요ㅋㅋ 접기"
서울 광진구 동일로26길 62-1 1층,동의보감수제비 칼국수,"사장님 댓글 보고 오랜만에 들림
내 입맛에는 맛있기만 함
김치도 먹을만큼만 직접 꺼내는거라 재사용걱정없음
요즘 시대에 6천원에 먹을 수 있는 음식이 있긴한가?
시장통에 있더라도 맛은 보장함

다 맛있어서 칼국수 먹을지 수제비 먹을지 칼제비 먹을지 고민하게 만듬 접기"
서울 광진구 동일로26길 62-1 1층,동의보감수제비 칼국수,ㄹㅇ 뒤지게맛없음 여친이랑 두입먹고나옴
서울 광진구 동일로26길 62-1 1층,동의보감수제비 칼국수,"양 푸짐하고 맛있어요
친절하시구"
서울 광진구 동일로60길 43 1F,윤가네 바지락칼국수,"이 동네 최고의 가성비 맛집
이젠 8천원으로 올랐지만 양이나 구성으로 봤을 때 너무 가성비가 좋아요! 바지락도 한웅큼, 면도 많고 국물이 정말 너무 시원해서 해장도 되고 술도 땡깁니다
열무김치가 너무너무 맛있어요 접기"
서울 광진구 동일로60길 43 1F,윤가네 바지락칼국수,"시원하고 정말 깔끔합니다
바지락 양도 엄청나요!"
서울 광진구 동일로60길 43 1F,윤가네 바지락칼국수,"맛있어요 김치 맛집임ㅎㅎ
국물 개운하고 바지락 많아요
면도 양이 꽤 됨"
서울 광진구 동일로60길 43 1F,윤가네 바지락칼국수,해장으로 이만한 데가 없음. 사장님 열무김치 좀 팔아주세요ㅠㅠ 바지락이 신선해서 잘 떨어지고 살이 살아있음
서울 광진구 동일로60길 43 1F,윤가네 바지락칼국수,사장님 너무 친절하시고 갈때마다 기분 좋은곳
서울 광진구 동일로60길 43 1F,윤가네 바지락칼국수,"사골 만두국을 먹었는데 맛있어서 여쭈어보니
사골국과 만두 모두 직접만든다고 하시네요
건강하고 맛있는 맛입니다"
서울 광진구 동일로60길 43 1F,윤가네 바지락칼국수,퇴근후 지나가다보면 늘 문이 닫혀있어 꼭한번 가보고 싶었는데 오늘 마지막 손님으로 가서 칼국수 먹었어요. 바지락이 너무 부드럽고 통통해요. 보리밥과 함께주신 열무김치도 질기지 않고 딱 맛있게 익어서 파신다면 사오고 싶었답니다.
서울 광진구 동일로60길 43 1F,윤가네 바지락칼국수,"사장님 너무 친절하시고 바지락칼국수, 해물파전 너무 맛있게 먹었습니다!"
서울 광진구 동일로60길 43 1F,윤가네 바지락칼국수,바지락칼국수
서울 광진구 동일로60길 43 1F,윤가네 바지락칼국수,칼국수도 먹고 콩국수도 먹었는데 갈때마다 만족스러워요. 바지락은 짱크고 콩국물은 걸죽까진 아니지만 진해요 소금 간은 해서 먹어야해요! 여튼 너무 맛있게 잘먹었습니다 다음에 또 갈게요~
서울 광진구 동일로60길 43 1F,윤가네 바지락칼국수,맛있어요 진짜 와 파전과 바칼 진짜최고 사장님짱맛있어요 나만가야지 근데급히먹어서 사진은 다음기회에..
서울 광진구 아차산로 397,최용호의뚝배기황태칼국수 본점,양도 엄청 많고 맛있고 김치도 깔끔하고 아주 좋습니다 ◡̈
서울 광진구 아차산로 397,최용호의뚝배기황태칼국수 본점,칼국수 왜이렇게 맛있어요??
서울 광진구 아차산로 397,최용호의뚝배기황태칼국수 본점,"방문하기전날 술마실때부터 생각납니다
황태칼국수.. 꼭 술마신 다음날 드셔보세요"
서울 광진구 아차산로 397,최용호의뚝배기황태칼국수 본점,"술먹은 다음날 아~무 입맛 없을 때.
여기를 가서 황태만두칼국수 드시면 
으헉~ 하고 쓰러짐. 정말 짱입니다!"
서울 광진구 아차산로 397,최용호의뚝배기황태칼국수 본점,해장에 좋아요 굿
서울 광진구 아차산로 397,최용호의뚝배기황태칼국수 본점,"좋아하는 구의 맛집 중 하나
구의 칼국수 중에는 가장 맛있다 
겨울에도 땀이 뽁 난다 
양도 많고 김치도 만두도 맛있다
국물이 제일 으뜸!^^ 접기"
서울 광진구 아차산로 397,최용호의뚝배기황태칼국수 본점,완전깔끔하구 맛있어요!
서울 광진구 아차산로 397,최용호의뚝배기황태칼국수 본점,"황태칼국수6000
만두칼국수7000"
서울 광진구 자양번영로 29 1층,뚝배기바지락칼국수,"자양동에서 제일 맛있는 바지락 수제비집!!
칼국수는 기계로 자르는것 같고 수제비엔 야채로 반죽해서 칼국수면보다 소화도 더 잘 되서 매번 수제비로 먹는 맛집"
서울 광진구 자양번영로 29 1층,뚝배기바지락칼국수,"동네에 새로 생겼길래 다녀왔는데
국물이 깔끔하고 바지락 많고 맛있습니다! 😋
간도 적당하고 개인적으로 따로 간 맞춰 드실 수도 있어요!

열무보리비빔밥 너무 별미에요
고기만두는.꼭.드시길🙌
(만두는 포장 주문해 가시는 분도 있더라구요)

개인적으로는 자양손칼국수집 보다 👍 접기"
서울 광진구 자양번영로 29 1층,뚝배기바지락칼국수,"배추,열무 김치맛있고 
보리밥도 나오는 보물같은 곳"
서울 광진구 자양번영로 29 1층,뚝배기바지락칼국수,"여기 김치 맛 있어요.
제 입에는 괜찮아요.~~."
서울 광진구 자양번영로 29 1층,뚝배기바지락칼국수,국물은 밍밍하고 처음 딱 먹었을때 밀가루 냄새가 확남 재방문은 없을듯.
서울 광진구 광나루로56길 85 테크노마트9층,명동칼국수,바지락 칼국수 겁나 맛있네요.
서울 광진구 광나루로56길 85 테크노마트9층,명동칼국수,"실망스럽다  스럽다못해
화가남 
댓글 믿지말자  또다짐함
수입김치ㆍ슈퍼파는 칼국수면
알수없는 육수
양도 적음
그래도 남겼음
3명다~~ 접기"
서울 광진구 광나루로56길 85 테크노마트9층,명동칼국수,댓글 알바놈들 천지네 또 당했다
서울 광진구 광나루로56길 85 테크노마트9층,명동칼국수,"원래 칼국수 별로안좋아하는데, 처음으로 국물까지 다먹은 칼국수였습니다~!
친절하시고, 맛있고 가격도 착한 맛집~"
서울 광진구 광나루로56길 85 테크노마트9층,명동칼국수,"여기 칼국수랑 만두, 청국장 비빔밥 너무 맛있어요!! 지방에서 서울 올 일 있을 때마다 강남에서 일부러 찾아올 정도예요"
서울 광진구 광나루로56길 85 테크노마트9층,명동칼국수,얼큰 칼제비 먹었는데 맛도 양도 너무 좋아요 여사장님 혼자 하시고 친절하세요~~ 만두도 건강한 맛인데 맛있어요 근데 내부가 약간 덥긴 한데 불편할 정도는 아닙니당 특히 김치가 넘 맛있어요 추천합니다!!
서울 광진구 광나루로56길 85 테크노마트9층,명동칼국수,"우연히 들어갔는데 정말 맛있었습니다
전날 술을 안먹어도 해장하는 느낌!!"
서울 광진구 광나루로56길 85 테크노마트9층,명동칼국수,청국장에다 비빔밥까지 같이 먹을 수 있어서 좋아요 맛있습니다!
서울 광진구 광나루로36길 67 1층,즉석명하라면,"전날은 6시반에 갔고, 오늘은 6시에 갔는데 닫혀있어요...
영업시간은 맞는데 랜덤하게 운영하니 멀리서 찾아가서 먹긴 힘들겠네요
한시간 반 걸렸는데..."
서울 광진구 광나루로36길 67 1층,즉석명하라면,존맛
서울 광진구 광나루로56길 85 테크노마트21 지1층 A-025호,한끼라면,주방 이모님께서 정말 친절하셔서 잘 먹고 기분이 참 좋았습니다 건강하세요 :)
서울 광진구 광나루로56길 85 테크노마트21 지1층 A-025호,한끼라면,괜찮아요
서울 광진구 광나루로56길 85 테크노마트21 지1층 A-025호,한끼라면,"라면육수를 따로끓여 감칠맛 극대
쎈불로 꼬들하게 끓여내어 맛도 최고
MBC지금은 라디오시대에 소개된 ●차돌라면●은 최고 인기메뉴"
서울 광진구 천호대로132길 10,실란트로커피,"고수라임모히토 넘맛잇서요
디저트도 아주 굳"
서울 광진구 천호대로132길 10,실란트로커피,예전에다른카페일때도좋았는데 지금도 좋네요 도심속 푸르름
서울 광진구 천호대로132길 10,실란트로커피,타르트 맛있어요~
서울 광진구 천호대로132길 10,실란트로커피,"살면서 먹어본 커피중 뒤에서 1등
디카페인
=> 로스팅이 매우 잘못되어 베이크드된 느낌이 강하고 풋내, 건초맛 등등의 디펙트가 다 느껴진다
고수커피
=> 메뉴이름부터 의심스러웠지만 뭔가가 있겠지 싶어 시켰다. 시킨 내잘못이었다!
공간은 나름 이쁘긴 하다 접기"
서울 광진구 천호대로132길 10,실란트로커피,"커피나 음료 종류는 2점의 맛
특히 커피는 전형적으로 아무나 내릴 수 있는 맛입니다
고수모히토도 고수맛이 약하며 얼음을 몇개 빼니 양이 반이하로 줄었습니다

전체적으로 가격대가 맛에비해 과하게 설정 되어
아차산역에서 '아차'하고 들어가면 후회합니다

친절한편이고 인테리어는 나쁘지 않으나
재방문의사는 없습니다
 접기"
서울 광진구 천호대로132길 10,실란트로커피,"고수맛 하나도 안남. 안에 있는 고수 잎 같이 먹어야 남ㅋㅋ..
이게 맞나? 손님들 고수커피 먹을정도면 어차피 향 쌔도 상관없을텐데 실망"
서울 광진구 천호대로132길 10,실란트로커피,"조용해서 앉아있기는 좋았어요
근데 화병 물을 좀.. 갈아줬으면...."
서울 광진구 천호대로132길 10,실란트로커피,"목련꽃 화사하게 피는 시즌에 방문!
목련꽃 인증샷과 함께
커피 한 잔 호로록 해주기
사람 많이 방문하여 시끌시끌함 접기"
서울 광진구 천호대로132길 10,실란트로커피,"상호명이 안다즈 일때 종종 갔었는데 사장이 바뀌었나싶어보니 상호가 바뀌었군요. 
강아지동반이 가능한 곳인데, 입구에 강아지는 안고 들어오라는 등의 안내문구가 있으면 좋을 것 같습니다. 들어서자마자(전엔 그렇게 갔어서) “강아지 안으세요!”라고 소리쳐서 민망해서 다시 나갔습니다. 강아지에 대한 얘기가 아니라 응대방식에 대한 얘기를 하는 겁니다.  접기"
서울 광진구 천호대로132길 10,실란트로커피,고디바 핫초코랑 로터스 밀쉐 맛있어요
서울 광진구 천호대로132길 10,실란트로커피,사람들이 비추하던 이유를 알게됨
서울 광진구 능동로 284,체리커피,"헤이즐넛 롤 안에 크림이 맛있어요🙌🏻 패스츄리 반죽 내공이 느껴져서 다음에는 크루와상 먹어보고 싶어요! 체리슈페너 위에 크림도 부드럽고 좋아요!
조리대 앞에 앉아서 만드시는 과정이 보였는데 빨대 손 말고 집게로 집으셔서 위생 관리 철저하신 게 느껴졌습니다👏🏻 접기"
서울 광진구 능동로 284,체리커피,매장에서 까눌레랑 바나나케익인가 시켰는데 배불러서 못먹고 포장해왔어요. 인스타느낌의 카페라 정말 기대 없이 사진용으로 시키고(그런데 빵 가격은 또 합리적인) 집에 와서 와인안주로 먹었는데...와..진짜 개맛있어요...;; 진짜..개맛도리;; 안에 카라멜 시럽이 있고(아닐 수 있음) 파이랑 크림의 조화가 미쳤는데요?? 아니..진짜 뭐랄까 베이커리에 대한 기대가 전혀 없었는데 다른 빵도 다 먹어보고 싶어요..진짜 바나나는 꼬오오옥 드셔보세요. 포장해서 차갑게 먹음 더 맛도리인 것 같아요🤦🏻‍♀️🫶🏻 접기
서울 광진구 능동로 284,체리커피,"커피마시고 페스츄리 테이크아웃 했는데 너무 맛있어요… 가격도 합리적이고 공간도 예쁩니다
추천 !"
서울 광진구 능동로 284,체리커피,"다들 일하기 싫으신가 직원들 불친절ㅋㅋ
크고 채광 잘드는 카페인건 좋은데
커피 디저트 노맛."
서울 광진구 능동로 284,체리커피,"햇살 좋은 주말 오후, 몇 주 전부터 눈여겨보던 체리커피에 드디어 방문했습니다😎

인스타감성 가득한 분위기에 입구부터 로스터기와 감각적인 인테리어가 시선을 사로잡았고 채광 좋은 창가+외부 자리와 넓은 야외공간까지 여유로운 느낌이 꽤나 좋았어요^^ 테이크아웃으로 아메리카노, 라떼, 카눌레를 주문했는데 음료는 전반적으로 부드럽고 연한 편이었고 카눌레는 겉바속촉으로 정말 맛있었어요..! 직원분들도 친절하고 디저트도 만족스러워서 다음에 또 가고 싶은 곳입니다. 요즘 같은 봄날씨에 야외공간에서 머물고 싶다면! 군자역 근처에서 카페를 찾는다면! 꼭 들를 만한 곳이에요!🫡 접기"
